seed,seed_dir,command,status,return_code,started_at,completed_at,duration_seconds,was_complete_before_run,required_files_present,error_message
331,artifacts\quant_core_repeated_seed_1000_smoke\seed_000331,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 331 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000331 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:01:24.905741+00:00,2026-04-30T11:01:35.250186+00:00,10.344447300012689,False,True,
332,artifacts\quant_core_repeated_seed_1000_smoke\seed_000332,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 332 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000332 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:01:35.250390+00:00,2026-04-30T11:01:45.641039+00:00,10.390650199988158,False,True,
333,artifacts\quant_core_repeated_seed_1000_smoke\seed_000333,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 333 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000333 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:01:45.641236+00:00,2026-04-30T11:01:56.892623+00:00,11.251388600008795,False,True,
334,artifacts\quant_core_repeated_seed_1000_smoke\seed_000334,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 334 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000334 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:01:56.892824+00:00,2026-04-30T11:02:07.404948+00:00,10.512125699984608,False,True,
335,artifacts\quant_core_repeated_seed_1000_smoke\seed_000335,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 335 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000335 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:02:07.405149+00:00,2026-04-30T11:02:17.882041+00:00,10.476893200015184,False,True,
336,artifacts\quant_core_repeated_seed_1000_smoke\seed_000336,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 336 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000336 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:02:17.882245+00:00,2026-04-30T11:02:28.240258+00:00,10.358013899996877,False,True,
337,artifacts\quant_core_repeated_seed_1000_smoke\seed_000337,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 337 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000337 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:02:28.240448+00:00,2026-04-30T11:02:38.562693+00:00,10.322246099996846,False,True,
338,artifacts\quant_core_repeated_seed_1000_smoke\seed_000338,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 338 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000338 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:02:38.562893+00:00,2026-04-30T11:02:48.872911+00:00,10.310020700009773,False,True,
339,artifacts\quant_core_repeated_seed_1000_smoke\seed_000339,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 339 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000339 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:02:48.873191+00:00,2026-04-30T11:02:59.358292+00:00,10.485101800004486,False,True,
340,artifacts\quant_core_repeated_seed_1000_smoke\seed_000340,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 340 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000340 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:02:59.358486+00:00,2026-04-30T11:03:09.770377+00:00,10.411893399985274,False,True,
341,artifacts\quant_core_repeated_seed_1000_smoke\seed_000341,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 341 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000341 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:03:09.770578+00:00,2026-04-30T11:03:21.103046+00:00,11.332469500019215,False,True,
342,artifacts\quant_core_repeated_seed_1000_smoke\seed_000342,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 342 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000342 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:03:21.103243+00:00,2026-04-30T11:03:31.564656+00:00,10.461414900026284,False,True,
343,artifacts\quant_core_repeated_seed_1000_smoke\seed_000343,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 343 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000343 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:03:31.564847+00:00,2026-04-30T11:03:41.987195+00:00,10.422350900014862,False,True,
344,artifacts\quant_core_repeated_seed_1000_smoke\seed_000344,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 344 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000344 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:03:41.987536+00:00,2026-04-30T11:03:52.366055+00:00,10.378520300000673,False,True,
345,artifacts\quant_core_repeated_seed_1000_smoke\seed_000345,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 345 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000345 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:03:52.392198+00:00,2026-04-30T11:04:03.786690+00:00,11.394491899991408,False,True,
346,artifacts\quant_core_repeated_seed_1000_smoke\seed_000346,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 346 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000346 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:04:03.786889+00:00,2026-04-30T11:04:14.482698+00:00,10.695809600001667,False,True,
347,artifacts\quant_core_repeated_seed_1000_smoke\seed_000347,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 347 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000347 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:04:14.482905+00:00,2026-04-30T11:04:24.896086+00:00,10.413183800003026,False,True,
348,artifacts\quant_core_repeated_seed_1000_smoke\seed_000348,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 348 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000348 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:04:24.896419+00:00,2026-04-30T11:04:35.242464+00:00,10.346046699996805,False,True,
349,artifacts\quant_core_repeated_seed_1000_smoke\seed_000349,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 349 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000349 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:04:35.242659+00:00,2026-04-30T11:04:45.715291+00:00,10.472634200006723,False,True,
350,artifacts\quant_core_repeated_seed_1000_smoke\seed_000350,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 350 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000350 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:04:45.715514+00:00,2026-04-30T11:04:55.938224+00:00,10.222710499976529,False,True,
351,artifacts\quant_core_repeated_seed_1000_smoke\seed_000351,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 351 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000351 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:04:55.938419+00:00,2026-04-30T11:05:06.225909+00:00,10.28749180000159,False,True,
352,artifacts\quant_core_repeated_seed_1000_smoke\seed_000352,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 352 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000352 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:05:06.226107+00:00,2026-04-30T11:05:16.793383+00:00,10.567278800008353,False,True,
353,artifacts\quant_core_repeated_seed_1000_smoke\seed_000353,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 353 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000353 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:05:16.793701+00:00,2026-04-30T11:05:27.569953+00:00,10.776253599993652,False,True,
354,artifacts\quant_core_repeated_seed_1000_smoke\seed_000354,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 354 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000354 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:05:27.570141+00:00,2026-04-30T11:05:37.906010+00:00,10.335870900016744,False,True,
355,artifacts\quant_core_repeated_seed_1000_smoke\seed_000355,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 355 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000355 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:05:37.906214+00:00,2026-04-30T11:05:48.293988+00:00,10.387776899995515,False,True,
356,artifacts\quant_core_repeated_seed_1000_smoke\seed_000356,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 356 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000356 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:05:48.294196+00:00,2026-04-30T11:05:58.640211+00:00,10.346017200005008,False,True,
357,artifacts\quant_core_repeated_seed_1000_smoke\seed_000357,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 357 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000357 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:05:58.640403+00:00,2026-04-30T11:06:08.948171+00:00,10.307770500017796,False,True,
358,artifacts\quant_core_repeated_seed_1000_smoke\seed_000358,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 358 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000358 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:06:08.948378+00:00,2026-04-30T11:06:19.249544+00:00,10.301167700003134,False,True,
359,artifacts\quant_core_repeated_seed_1000_smoke\seed_000359,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 359 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000359 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:06:19.249757+00:00,2026-04-30T11:06:31.254593+00:00,12.004837499989662,False,True,
360,artifacts\quant_core_repeated_seed_1000_smoke\seed_000360,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 360 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000360 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:06:31.254785+00:00,2026-04-30T11:06:41.741459+00:00,10.48667710000882,False,True,
361,artifacts\quant_core_repeated_seed_1000_smoke\seed_000361,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 361 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000361 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:06:41.741652+00:00,2026-04-30T11:06:52.573958+00:00,10.832307800010312,False,True,
362,artifacts\quant_core_repeated_seed_1000_smoke\seed_000362,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 362 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000362 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:06:52.574153+00:00,2026-04-30T11:07:02.960912+00:00,10.386760900000809,False,True,
363,artifacts\quant_core_repeated_seed_1000_smoke\seed_000363,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 363 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000363 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:07:02.961107+00:00,2026-04-30T11:07:13.240699+00:00,10.279593999992358,False,True,
364,artifacts\quant_core_repeated_seed_1000_smoke\seed_000364,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 364 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000364 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:07:13.240890+00:00,2026-04-30T11:07:23.953394+00:00,10.712505299976328,False,True,
365,artifacts\quant_core_repeated_seed_1000_smoke\seed_000365,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 365 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000365 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:07:23.953584+00:00,2026-04-30T11:07:34.222015+00:00,10.268433099990943,False,True,
366,artifacts\quant_core_repeated_seed_1000_smoke\seed_000366,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 366 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000366 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:07:34.222214+00:00,2026-04-30T11:07:44.684658+00:00,10.46244669999578,False,True,
367,artifacts\quant_core_repeated_seed_1000_smoke\seed_000367,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 367 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000367 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:07:44.684998+00:00,2026-04-30T11:07:55.231119+00:00,10.546122699975967,False,True,
368,artifacts\quant_core_repeated_seed_1000_smoke\seed_000368,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 368 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000368 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:07:55.231318+00:00,2026-04-30T11:08:05.622351+00:00,10.391034500004025,False,True,
369,artifacts\quant_core_repeated_seed_1000_smoke\seed_000369,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 369 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000369 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:08:05.622542+00:00,2026-04-30T11:08:16.220068+00:00,10.597527500009164,False,True,
370,artifacts\quant_core_repeated_seed_1000_smoke\seed_000370,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 370 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000370 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:08:16.220249+00:00,2026-04-30T11:08:26.727378+00:00,10.507130799989682,False,True,
371,artifacts\quant_core_repeated_seed_1000_smoke\seed_000371,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 371 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000371 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:08:26.746012+00:00,2026-04-30T11:08:36.983428+00:00,10.237427300016861,False,True,
372,artifacts\quant_core_repeated_seed_1000_smoke\seed_000372,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 372 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000372 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:08:36.983629+00:00,2026-04-30T11:08:47.599077+00:00,10.615449500008253,False,True,
373,artifacts\quant_core_repeated_seed_1000_smoke\seed_000373,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 373 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000373 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:08:47.599270+00:00,2026-04-30T11:08:58.016054+00:00,10.416786699992372,False,True,
374,artifacts\quant_core_repeated_seed_1000_smoke\seed_000374,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 374 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000374 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:08:58.016373+00:00,2026-04-30T11:09:08.377645+00:00,10.361273000016809,False,True,
375,artifacts\quant_core_repeated_seed_1000_smoke\seed_000375,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 375 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000375 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:09:08.377846+00:00,2026-04-30T11:09:19.113814+00:00,10.735969699977431,False,True,
376,artifacts\quant_core_repeated_seed_1000_smoke\seed_000376,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 376 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000376 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:09:19.114047+00:00,2026-04-30T11:09:29.664489+00:00,10.55044269998325,False,True,
377,artifacts\quant_core_repeated_seed_1000_smoke\seed_000377,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 377 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000377 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:09:29.664679+00:00,2026-04-30T11:09:40.080953+00:00,10.416275399998995,False,True,
