Meta_CP,Meta_Năm,Meta_Kỳ,Chỉ tiêu cơ cấu nguồn vốn_(Vay NH+DH)/VCSH,Chỉ tiêu cơ cấu nguồn vốn_Nợ/VCSH,Chỉ tiêu cơ cấu nguồn vốn_TSCĐ / Vốn CSH,Chỉ tiêu cơ cấu nguồn vốn_Vốn CSH/Vốn điều lệ,Chỉ tiêu hiệu quả hoạt động_Vòng quay tài sản,Chỉ tiêu hiệu quả hoạt động_Vòng quay TSCĐ,Chỉ tiêu hiệu quả hoạt động_Số ngày thu tiền bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày tồn kho bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày thanh toán bình quân,Chỉ tiêu hiệu quả hoạt động_Chu kỳ tiền,Chỉ tiêu hiệu quả hoạt động_Vòng quay hàng tồn kho,Chỉ tiêu khả năng sinh lợi_Biên EBIT (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận gộp (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận ròng (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_EBIT (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_Tỷ suất cổ tức (%),Chỉ tiêu thanh khoản_Chỉ số thanh toán hiện thời,Chỉ tiêu thanh khoản_Chỉ số thanh toán tiền mặt,Chỉ tiêu thanh khoản_Chỉ số thanh toán nhanh,Chỉ tiêu thanh khoản_Khả năng chi trả lãi vay,Chỉ tiêu thanh khoản_Đòn bẩy tài chính,Chỉ tiêu định giá_Vốn hóa (Tỷ đồng),Chỉ tiêu định giá_Số CP lưu hành (Triệu CP),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA,ticker_
HT1,2013,2,8.73019328,5.8597578879,5.808043262261415,0.5088528836256365,0.4524168727,0.5313246478,19.70248236173241,84.3395789668,79.5776742838,183.61973561233242,4.3277427332,0.1693763866329798,0.23615814106078295,0.0005292188502174066,0.0015225091,1208.6788785046,0.0002190814,1396598971683.0,316764700955.0,,0.4250555705,0.0318109923,0.1640419052,-1.5360085749881764,6.85975788796134,969964800000.0,197952000.0,334.0518230292,0.4996571961,0.1617635101,2.5231408167,4.999877071209182,9806.7235643838,7.637500177,HT1
HT1,2013,1,9.1918877411,6.0097605779,5.95043597202798,0.5014730293306943,0.4404680521,0.5170640616,19.140793617740496,87.1237583487,95.9357133498,202.2002653162405,4.1894427756,0.16503181121990598,0.20367881577573688,0.0005827126908291322,0.0009952344,1258.0127102803,0.0001449759,1367117321903.0,190050839765.0,,0.456198611,0.0227926196,0.1517055529,-0.862034708609962,7.009760577905336,1009555200000.0,197952000.0,527.4858563577,0.5277046271,0.1736170666,-19.5655752105,3.389976671112189,9664.4974056161,8.0233496102,HT1
CEO,2015,1,0.0,0.0,0.4261171563752651,0.14770169468374683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41857889724226655,0.4688872780018717,0.21357354276534332,0.0,0.0,0.0,0.0,72798937206.0,0.0,0.0,0.0,0.0,-18.714948399864003,2.004152473975815,940148745200.0,68623996.0,8.1024488399,1.1217845574,1.6082560344,-4.603392883,541.2764820486408,12212.6837190157,0.0,CEO
CEO,2014,4,1.7944391655,1.8174345816,0.7180198518901961,0.08218769579166399,0.3963809207,1.8390128126,158.35978978066947,414.1459914404,72.8229640993,645.3287453203694,0.8813317225,0.3989383679226584,0.47583077844743893,0.20536065914489868,0.1963210673,0.0,0.0751307336,160144911945.0,101644445946.0,0.0575539568,2.7472190652,0.3628273683,1.8216559823,-47.64616519292502,2.986905973586781,953873544400.0,68623996.0,6.2123146029,1.0227096836,2.1247993713,-14.7581402301,762.4635596708766,13591.3448582621,8.785375065,CEO
CEO,2014,3,0.49542143559999996,1.0358950186,0.44267276324068416,0.07644437077624211,0.1948989817,1.1082975901,105.95725336232539,1152.3514521849,80.4107088869,1338.7194144341254,0.3167436456,0.30551336226770087,0.38765616158023697,0.1993222324296298,0.0516409163,26.7877281608,0.0237130111,41055794087.0,28593879924.0,0.0530973451,3.035212273,0.0886995413,1.4355529872,-11.713239890638665,2.170403633164348,775451154800.0,68623996.0,37.4938966396,0.9981638376,4.5618154585,23.6677684714,271.8457942612377,11320.7868019956,21.9651433294,CEO
CEO,2014,2,0.3728877303,1.0399951979,0.4443801882142763,0.07330687352803672,0.1948989817,1.1082975901,105.95725336232539,1152.3514521849,80.4107088869,1338.7194144341254,0.3167436456,0.2591287124247032,0.37173164093896616,0.1270078306770219,0.0516409163,18.846233529,0.0237130111,41055794087.0,16137766703.0,0.0,2.5423519837,0.1381072333,0.9808676868,-4.150510294575946,2.1794072552914603,545560768200.0,34311998.0,26.3784494057,1.3115860815,3.2094188403,16.6512176414,230.52200379004452,12122.7269970697,15.7629688247,CEO
TCH,2016,3,0.0,0.0,0.021988557095880837,0.4590692823297224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24660869853309897,0.26259452611586553,0.21431130242214125,0.0,0.0,0.0,0.0,118709290389.0,0.0,0.0,0.0,0.0,0.0,1.0659575424115104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCH
TCH,2016,2,0.0,0.0,0.12011352078298977,0.4276898487917276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11804522750812707,0.16421333682821182,1.4002363686733086,0.0,0.0,0.0,0.0,15394991136.0,0.0,0.0,0.0,0.0,0.0,1.052401562679554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCH
TCH,2016,1,0.0,0.0,0.28836421114983746,0.17889265215193131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13639227571532714,0.17054543784437298,0.10077085598971848,0.0,0.0,0.0,0.0,27984326380.0,0.0,0.0,0.0,0.0,-8.12157860090319,1.2241644554439204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCH
TCH,2015,4,0.0,0.0,0.17965896334109493,0.17650385373254376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14444216493741754,0.16380490475988937,0.09351036845134449,0.0,0.0,0.0,0.0,48929362708.0,0.0,0.0,0.0,0.0,-35.60461357857612,1.4118430758309115,6025700632400.0,362994014.0,12.2783439442,1.2612748929,5.2638181668,-5.1335537878,87.26415245789701,13161.2863245417,23.918367029,TCH
KSB,2013,4,0.0,0.5110380378,0.4641124243017925,0.3983365028719557,0.7798844379,2.5225973015,78.01426272157289,39.2196325213,14.1404143932,131.3743096360729,9.306563487,0.19443873098213885,0.3434116747572133,0.15365628787211008,0.1842845381,0.0,0.1205992178,145330128111.0,30403539597.0,0.0526315789,4.4908232495,1.6133674502,3.6972749031,0.0,1.5098947298743324,513000000000.0,18000000.0,6.1601586623,1.1229517991,0.9525902561,5.1782230772,1334.8092307222223,25379.539907,2.9542080378,KSB
KSB,2013,3,0.0,0.516794437,0.48328870703031285,0.4044111006478244,0.7682497398,2.5294617014,83.31119289878956,42.5190218035,15.5905078633,141.42072256558956,8.5843931614,0.20740439981942124,0.37009031984426183,0.15895583368412117,0.1708890603,4.923076923,0.1115480801,131099970099.0,27254497516.0,0.0625,3.3577295496,1.0475430182,2.7457681881,0.0,1.5167944370109638,432000000000.0,18000000.0,5.5564377534,0.9306745809,0.8067818725,22.7521053251,1160.4439812777778,25787.7463197778,2.7076151879,KSB
KSB,2013,2,0.0,0.5467986719,0.48636862176577217,0.3893041556179438,0.8005949921,2.8377319012,82.28239898717712,37.7448046051,14.3568369978,134.38404059007712,9.6702050472,0.21718227514432367,0.3591002907587718,0.16159454961062597,0.1820155331,3.7948717948,0.118268598,135981176985.0,29307104177.0,0.0,3.14300702,0.8358376753,2.5710238271,0.0,1.546798671968915,333000000000.0,18000000.0,4.0448441172,0.745233497,0.5975281482,10.737562555,1211.4422977777779,24824.43432,1.9763306892,KSB
KSB,2013,1,0.0,0.5180315603,0.43144771792787734,0.401625326098776,0.8299851102,3.1252927243,80.95777721240233,34.0740292991,14.3531962045,129.38500271600233,10.7119705977,0.2033181327604154,0.35627183673301294,0.146791396357655,0.1987222061,3.7128205128,0.1288860024,141345304879.0,23547501517.0,0.0,3.5280574666,1.0591713803,2.9893808619,0.0,1.5180315603521952,325800000000.0,18000000.0,3.6539157364,0.7067521891,0.5674060735,-24.841518936,944.4888115555556,25610.1081509444,1.7390978288,KSB
HDB,2013,4,,8.7859316571,0.06863689629361272,0.17180965383159327,,,,,,,,,,-1.8652857067295485,0.0730157406,,0.0066749103,,,,,,,,10.026880735838636,0.0,500000000.0,0.0,0.0,0.0,0.0,156.491751422,10650.2374197346,,HDB
HDB,2013,3,,8.7859316571,0.05431420522664881,0.10461731114564082,,,,,,,,,,0.02757738064794794,0.0730157406,,0.0066749103,,,,,,,,11.620744278883933,0.0,500000000.0,0.0,0.0,0.0,0.0,12.47483311,10405.078208642,,HDB
HDB,2013,2,,8.7859316571,0.05408140007449714,0.10394109672655928,,,,,,,,,,-14.586235211150079,0.0730157406,,0.0066749103,,,,,,,,11.266729180197313,0.0,500000000.0,0.0,0.0,0.0,0.0,153.613362534,10787.492195894,,HDB
HDB,2013,1,,8.7859316571,0.05645390611069533,0.10882589194360849,,,,,,,,,,0.4317673003230705,0.0730157406,,0.0066749103,,,,,,,,11.15009213479981,0.0,500000000.0,0.0,0.0,0.0,0.0,112.612198728,10787.492195894,,HDB
VHC,2013,4,0.4635591285,0.676707486,0.5455686568545649,0.654925977138954,1.8121476882,6.709832142,25.928451599136874,89.4036451396,8.4037599056,123.73585664433688,4.0826075875,0.020789617953750512,0.12461492001410729,0.007826648767736108,0.1132585695,0.0,0.0563332663,415927868947.0,28916942710.0,0.0461538461,1.8411961222,0.0815671713,0.6244348085,-1.7459856517030046,1.7294227632832202,1956700297500.0,60206163.0,12.3540047187,1.3329986788,0.3840423401,31.7315038327,180.81762504944885,24381.1194376562,5.9618761767,VHC
VHC,2013,3,1.0410541158,1.316192848,0.5475166477281945,0.6500208112432938,1.4543501586,6.4825093396,31.757400055292823,94.7471990356,11.7809177652,138.2855168560928,3.8523566259,0.06311137461017115,0.12972252956391808,0.04598002895700477,0.1374096289,7.1674003571,0.0576119538,448270887701.0,81642736631.0,0.0,1.3808521086,0.470485785,0.8038044702,-3.060109704733204,2.3757797383567523,1505154075000.0,60206163.0,7.8617935363,1.0316395307,0.3118737574,15.4944698018,987.957368135219,24233.2706868066,6.4064001478,VHC
VHC,2013,2,1.1154225483,1.3683280367,0.5634951368035795,0.6236154826905332,1.4675923585,6.6882055825,34.454855910781525,94.0647970753,11.0269830985,139.54663608458154,3.8803039112,0.03944816134667666,0.09742725849166206,0.029740589663182694,0.1325488829,6.3073123142,0.056333235,413173174615.0,53026049715.0,0.0,1.3522017155,0.4582300087,0.8002761071,-2.8474256521657044,2.426163112884623,1324535586000.0,60206163.0,7.3286005338,0.9651241657,0.2821362971,0.0,664.0046699039765,22794.9944479524,6.5895332582,VHC
VHC,2013,1,1.1147991633999998,1.3562160772,0.5274199643571262,0.6144734924653033,1.4279353849,6.5831295587,34.90762413715224,102.7906551291,10.614384248,148.31266351425225,3.5509064471,0.05323563739071302,0.12167892421323749,0.04677170150823872,0.1576811282,7.1674003571,0.0691947918,435795086810.0,57147139977.0,0.0,1.3817622793,0.4410986268,0.7786239582,-3.605542116222091,2.4139298640792286,1505154075000.0,60206163.0,7.1429056654,0.8612074947,0.3476780613,-8.5622676409,833.9389555517763,29029.0088639806,6.7249088823,VHC
POW,2017,4,1.5746567284,1.1852400016,1.5867617979380877,0.9036926000334082,0.4559708307,0.6454522356,101.34887916664054,50.6577859142,82.5339255631,234.54059064394056,7.2052102833,0.11490142832582928,0.16080385010323833,0.06074007141087495,0.0819233842,0.078082786,0.0342745974,8423450643806.0,838428296669.0,,0.9934853102,0.1634114044,0.738715553,-2.55765055165233,2.1852400016041904,30083682573600.0,2341871600.0,12.5248760747,1.123245366,1.0125758964,4.5760218331,189.25733400114677,11436.5038921767,6.1731262814,POW
POW,2017,3,0.0,0.0,1.6108794090091423,0.9093048479278661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962203449591498,0.21866051582646487,0.13290057884779036,0.0,0.0,0.0,0.0,1357530660037.0,,0.0,0.0,0.0,-4.08928837100495,2.305507705704234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POW
POW,2017,2,0.0,0.0,1.664530807625045,0.9006637931596969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11515654117085453,0.14118665199648098,0.04719023878003863,0.0,0.0,0.0,0.0,925502918013.0,,0.0,0.0,0.0,-2.7193819715698115,2.3375155846500553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POW
POW,2017,1,0.0,0.0,1.5867617979380306,0.9036926000334408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217924544623813,0.14773821251509014,0.06587965021789795,0.0,0.0,0.0,0.0,985767190681.0,,0.0,0.0,0.0,-2.8065473490531976,2.1852400016041478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POW
GAS,2013,4,0.36157121550000004,0.46002742,0.5960462034782092,1.386764256882355,1.3692668176,3.2036533543,28.05287351979288,16.0995243058,22.8570912561,67.00948908169288,22.6714773098,0.16375004826891187,0.23070335355917615,0.13240299142366382,0.4058589666,0.0,0.2572630729,19341477308056.0,2714287267582.0,0.0215053763,2.867083769,1.9357041843,2.6177752141,-25.7175029256527,1.5092839629555852,176235000000000.0,1895000000.0,14.3425750766,5.2831347729,2.694737717,12.0836068962,1158.14505146438,17603.1852292311,8.5515138592,GAS
GAS,2013,3,0.4081508173,0.3988879287,0.589129237100716,1.3810080610301776,1.34273311,3.1500327984,29.06612380323272,11.0930878117,19.2066969458,59.36590856073272,32.9033724599,0.20870193387630673,0.2535371646092515,0.17513571296963493,0.4086520803,18.1050955414,0.2661752668,19460654444002.0,3561902524201.0,0.0272108843,3.5967029456,2.5424158531,3.4153752541,-33.79238524334472,1.451150040269284,139282500000000.0,1895000000.0,10.9764602704,4.1797668858,2.175906902,45.6272713002,1577.324529889182,17584.7127382417,6.6298655341,GAS
GAS,2013,2,0.41796360509999997,0.4683808106,0.6199034951830411,1.3390607745509973,1.3184085574,3.0751891231,34.53076189681877,12.117326028,27.6926527606,74.34074068541877,30.1221572445,0.22758949224921554,0.27634030066922693,0.18467062009963078,0.4155890754,16.1344728974,0.253728804,18881131098757.0,3584589971320.0,0.0305343511,2.798351386,1.9252945043,2.6209001074,-29.87600298780932,1.5203024752407641,124122500000000.0,1895000000.0,10.1878174611,3.8415098148,1.9606537939,29.3291855954,1534.885105394723,17050.5877003799,6.0732943303,GAS
GAS,2013,1,0.4592647755,0.4748827688,0.6559680689731594,1.3036319146522253,1.3590185252,3.1533529892,40.36232761716793,10.0357535614,33.554541826,83.95262300456793,36.3699644241,0.2570722463161111,0.302301251787585,0.2674010669701721,0.4205474976,15.6418172364,0.2404293677,18244849478453.0,4126537022748.0,0.0,2.9010203315,1.9409391307,2.7995354748,-45.96629429990869,1.529183453496654,120332500000000.0,1895000000.0,10.3399721449,3.8254248676,1.8292855607,30.7281965584,2265.0848481598946,16599.4633792818,6.1954310041,GAS
VGI,2014,1,0.5126867582,0.815998816,0.6241030613967015,0.5136702124864381,0.5038927393,1.262335336,88.26147998799473,113.0140319958,151.4188637642,352.69437574799474,3.2296874428,0.21922816185924374,0.332665625210461,0.1885271683173759,0.1095941829,0.0,0.0580500728,3748644696321.0,654797615688.0,,1.4532831833,0.7181348502,1.1172378093,-10.324721616915715,1.8430063370722851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12060.3501325732,-0.036547611,VGI
VGI,2013,3,0.767806735,1.3394771122,1.0121737127960215,0.28946795614974413,0.6677094435,1.3469467938,57.45989693825134,59.777653387,161.0585943533,278.29614467855134,6.1059606612,0.24884040556860093,0.31236466503195287,0.1907313598170479,0.2107915127,0.0,0.1050401845,3811419834750.0,772595004859.0,,1.0050009846,0.1687748798,0.6616490712,-10.525846545615584,2.432759750991668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0396033478,VGI
VGI,2013,2,0.4408806666,0.8489907332,1.1224116131507038,0.26365125659314875,0.6677094435,1.3469467938,57.45989693825134,59.777653387,161.0585943533,278.29614467855134,6.1059606612,0.27107458000856394,0.4014221817893287,0.16294516280479915,0.2107915127,0.0,0.1050401845,3811419834750.0,714154830851.0,,1.2195369195,0.2902681771,1.0283113419,-10.070685528636306,2.2583281323560893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13651.113569298,0.2042275893,VGI
VGI,2013,1,0.4408806666,0.8489907332,0.9071081619953805,0.27968328048533364,0.6677094435,1.3469467938,57.45989693825134,59.777653387,161.0585943533,278.29614467855134,6.1059606612,-0.07516967121387724,0.0413045967847504,0.011076536983646568,0.2107915127,0.0,0.1050401845,3811419834750.0,-162100573818.0,,1.2195369195,0.2902681771,1.0283113419,3.6085380506894986,2.049124232336398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13651.113569298,0.2042275893,VGI
BVH,2013,4,0.0218673193,3.3712230184,0.16022094171192364,1.632648911370041,0.1651493624,4.2536419148,85.03654488489006,7.9518181713,175.2242648636,268.21262791979007,45.9014519867,-0.28372209714809693,,0.09746885922673035,0.0938581917,0.0,0.0224545848,2151408340734.0,-889203233371.0,0.0,5.3467017818,3.4321528309,5.318494576,,4.6036057407857855,28783941658200.0,680471434.0,25.3038811812,2.3738408781,3.4404501429,18.4873157662,448.91473081293225,17819.2230109986,10.1008466045,BVH
BVH,2013,3,0.0464718134,3.1847954375,0.1616654155853882,1.5943376082027305,0.1753100336,4.3461896776,426.01914411075086,8.2182460549,306.8845226328,741.1219127984509,44.4133696603,-0.25434112507391365,,0.09992221813917872,0.0901233711,23.9368011234,0.0226384451,1710251156406.0,-714014115363.0,0.0,3.5229462419,2.0903736542,3.5000473747,,4.3626572208652705,26402291639200.0,680471434.0,23.9822121857,2.2308406757,3.0969134224,18.0835479069,412.2326415424516,17392.5464161395,12.6744786804,BVH
BVH,2013,2,0.1226896583,2.7222263381,0.15282271478561898,1.6953887097432458,0.1798340021,4.2813844993,490.490445883819,7.9382372695,361.8071427366,860.2358258899189,45.9799811476,-0.2833769989647165,,0.09352715503888696,0.0896594781,23.8134155506,0.0232197433,1655448033125.0,-737938335101.0,0.0,2.8537623278,2.3035282011,2.8283945458,,3.8870660001515587,26266197352400.0,680471434.0,24.0140234694,2.0870609753,3.1006342271,46.1692073786,357.9178030006767,18494.9076506127,14.4285623001,BVH
BVH,2013,1,0.0541937647,2.6930615377,0.15901274228658172,1.669674045592114,0.1811201334,4.1892024304,538.8071901098617,7.8588839455,466.9848320526,1013.6509061079616,46.4442537295,-0.30553220681795284,,0.1162150158237556,0.0932151471,26.7746692979,0.0238284519,1902211132902.0,-737917831316.0,0.0,1.6328840186,1.2811837411,1.6212773813,,3.8607386153561984,29532460235600.0,680471434.0,26.562015597,2.3827317551,3.4945408893,0.0,412.48043655716486,18214.387710844,13.6763285465,BVH
HAH,2015,2,0.5596880349,0.6340949326,1.0273867610595466,0.25309471882596724,0.6989075859,1.098302414,42.32122073939427,23.4105535261,44.5877739842,110.31954824969426,15.5912588565,0.4159901911769571,0.5609501621151904,0.38035798419375577,0.3301788728,0.0,0.2019828855,201155900588.0,29305993292.0,0.0448430493,1.9026988581,1.0273011852,1.7478636374,-25.082580917713955,1.6340949325564609,1023085153400.0,22939129.0,6.8318166377,2.1995259263,1.9743812568,5.3540390918,1168.1240591567362,20277.0967446782,5.1927326713,HAH
HAH,2015,1,0.0,0.0,1.0706850403238448,0.25563850397363275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2732888823954214,0.3092577472584305,0.25210043969862306,0.0,0.0,0.0,0.0,48203943464.0,0.0,0.0,0.0,0.0,-28.88467185314756,1.6579469317209135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAH
HAH,2014,4,0.0,0.0,1.19508848685138,0.23457469459614436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116635761413797,0.36926518188589114,0.3354664558159335,0.0,0.0,0.0,0.0,48136805512.0,0.0,0.0,0.0,0.0,-29.915512434606963,1.6946687861974483,871686902000.0,22939129.0,6.6989852202,2.0293092009,2.0240113732,4.9598509635,2258.725178449452,18725.5840473573,5.0925224934,HAH
HAH,2014,3,0.0,0.0,0.8648245425124501,0.23290861372979926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25204653301844654,0.32639717447166905,0.2282159886545537,0.0,0.0,0.0,0.0,29463137773.0,0.0,0.0,0.0,0.0,-17.567942476269913,1.5493911903673878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAH
SHS,2013,4,0.420005454,1.447038581,0.0077894943572329334,0.0873526497440882,0.0784806997,15.8116183259,6.221010752049607,0.4265470058,0.3099855548,6.957543312649607,855.7087378417,0.0,0.41190776731535717,0.13473759144161998,0.0149012446,0.0,0.0068076055,17438737490.0,0.0,,1.6391487598,1.0838551547,1.6390631647,0.0,2.4470385810063506,1068341500000.0,99845000.0,91.9289527873,1.3597250206,7.9741394674,13.2492554944,66.27328017427011,7869.2381452952,28.9961112051,SHS
SHS,2013,3,0.259277838,1.0488022125,0.009535551050063235,0.08661698175138473,0.2109926772,35.23935488,1.2407602704348035,0.3116543134,0.2492294114,1.8016439952348036,1171.1694151746,-0.4398775494052285,-0.14311980172473218,-0.43986176697708845,0.0816905559,14.482835598,0.0411674089,65800928920.0,-9152170336.0,,1.8798041263,1.3643011966,1.8796857815,0.0,2.0488022125903655,589085500000.0,99845000.0,9.2326990851,0.7561228458,1.8014193854,45.1042762767,-91.6604934047774,7802.9648651209,1.1344919896,SHS
SHS,2013,2,0.3095508349,1.0149931935,0.010782698726369265,0.08763446105852006,0.2173106886,30.6751429641,1.2578247510428138,0.2978422563,0.1850865879,1.740753595242814,1225.4809121938,0.0,0.3758922131324742,0.15624325601406105,0.0181649154,13.0100048592,0.009362671,16184410704.0,0.0,,1.9081185728,1.3509882969,1.9079846067,0.0,2.014993193502577,529178500000.0,99845000.0,38.0760835435,0.6723850103,1.6404800282,29.1832145113,54.63389779157694,7882.38868922,2.5012506622,SHS
SHS,2013,1,0.2706353403,0.9461489743,0.01324032259918533,0.08702799628393508,0.2462624671,29.7311132094,1.1415718290919463,0.264184125,0.136168461,1.5419244150919464,1381.6121612094,0.0,0.5380642660773207,0.29854098786818817,-0.0013219098,15.710194547,-0.0007023969,5491534879.0,0.0,,1.9711511639,1.4450228385,1.9710066263,0.0,1.9461489743036067,639008000000.0,99845000.0,-634.694371425,0.8175946915,1.810293582,32.27047213,87.14754898092043,7827.83947397,34.2592425836,SHS
FTS,2013,4,0.0,0.5370313528,0.04223364100192391,0.3372749185534281,0.1088386166,6.6488380295,0.7900357165581011,1.7509920151,0.3313597546,2.872387486258101,208.4532635408,0.662650304659607,0.8312869859702405,0.49833197403951024,0.0786720757,0.0,0.0536147554,120802198387.0,31978201324.0,0.0,2.7660658183,1.9915443052,2.7655985488,0.0,1.537221565970749,0.0,73332390.0,0.0,0.0,0.0,0.0,327.9386044965942,15938.3330071746,-8.9718111986,FTS
FTS,2013,3,0.0,0.4360494915,0.011180217284968142,0.33033446838737823,0.106050782,25.4287246588,1.322369638995236,1.8335566525,3.4335350354,6.589461326895236,199.0666606901,0.6149731786187683,0.8026174027263498,0.457648213507994,0.0717784986,0.0,0.0494761339,106449869868.0,24443565812.0,0.0,3.2302854939,2.4264598229,3.2297020007,0.0,1.4360494915517121,0.0,73332390.0,0.0,0.0,0.0,0.0,248.05290516237096,15608.4147264667,-10.8506985852,FTS
FTS,2013,2,0.0,0.4883931816,0.0037092853842086754,0.3250847088189185,0.1179829256,37.4589809114,1.1192855989351356,1.0563813319,3.412920054,5.5885869848351355,345.5191690407,0.6689135792923013,0.8282902581441437,0.5126842918821347,0.082083103,0.0,0.0576514053,121856493967.0,30776155419.0,0.0,3.0059622986,2.2098753426,3.0053738051,0.0,1.4883931816465032,0.0,73332390.0,0.0,0.0,0.0,0.0,321.6610874812617,15360.3618213043,-9.517220888,FTS
FTS,2013,1,0.0,0.4850358692,0.004613987159554391,0.318277115210206,0.1418178699,38.8533533444,0.9153651965747754,0.1825404057,1.0597353485,2.1576409507747756,1999.5572948452,0.6526422280924066,0.8278698079980786,0.49356244503445923,0.1021867363,0.0,0.0729117969,155971414071.0,30383916989.0,0.0,3.0171841148,2.3816895901,3.0170915276,0.0,1.4850358692750154,0.0,73332390.0,0.0,0.0,0.0,0.0,313.3392919827105,15038.7007338231,-7.8091540746,FTS
DPG,2018,3,4.724900702899999,3.6511636811,2.5671027095607384,0.8111636911557393,0.3926766584,1.5171365779,162.9512148778114,72.1713065443,81.0735306914,316.19605211351137,5.0574115598,0.16361374935693637,0.20276590797274302,0.08851275419084484,0.1659133945,0.0732499892,0.0369633849,329507028923.0,64864885306.0,0.0213675214,1.0916036884,0.212447816,0.8333971422,-2.8363040246753073,4.651163681071503,1403998221600.0,29999962.0,9.2067733589,2.0048110671,0.8666507167,10.541205432,1169.7013940217657,23343.8455959044,11.1185158903,DPG
