date,advancers,decliners,unchanged,net_advancers,advance_decline_ratio,market_breadth,breadth_member_count,pct_above_ma20,pct_above_ma50,new_highs_252,new_lows_252,up_volume,down_volume,advancing_share,declining_share,new_high_low_spread,up_down_volume_ratio
2020-06-18,51,57,427,-6,0.8947368421052632,-0.0555555555555555,,,,,,,,,,,
2020-06-19,97,48,392,49,2.020833333333333,0.3379310344827586,,,,,,,,,,,
2020-06-22,52,52,432,0,1.0,0.0,,,,,,,,,,,
2020-06-23,54,49,434,5,1.1020408163265305,0.0485436893203883,,,,,,,,,,,
2020-06-24,41,61,436,-20,0.6721311475409836,-0.196078431372549,,,,,,,,,,,
2020-06-25,61,48,433,13,1.2708333333333333,0.1192660550458715,,,,,,,,,,,
2020-06-26,60,89,395,-29,0.6741573033707865,-0.1946308724832214,,,,,,,,,,,
2020-06-29,39,81,427,-42,0.4814814814814814,-0.35,,,,,,,,,,,
2020-06-30,54,66,429,-12,0.8181818181818182,-0.1,,,,,,,,,,,
2020-07-01,68,43,441,25,1.5813953488372092,0.2252252252252252,,,,,,,,,,,
2020-07-02,53,52,447,1,1.0192307692307692,0.0095238095238095,,,,,,,,,,,
2020-07-03,70,74,410,-4,0.945945945945946,-0.0277777777777777,,,,,,,,,,,
2020-07-06,52,37,469,15,1.4054054054054057,0.1685393258426966,,,,,,,,,,,
2020-07-07,46,54,460,-8,0.8518518518518519,-0.08,,,,,,,,,,,
2020-07-08,57,46,461,11,1.2391304347826086,0.1067961165048543,,,,,,,,,,,
2020-07-09,67,43,456,24,1.558139534883721,0.2181818181818181,,,,,,,,,,,
2020-07-10,64,82,422,-18,0.7804878048780488,-0.1232876712328767,,,,,,,,,,,
2020-07-13,49,46,478,3,1.065217391304348,0.031578947368421,,,,,,,,,,,
2020-07-14,45,58,472,-13,0.7758620689655172,-0.1262135922330097,,,,,,,,,,,
2020-07-15,64,54,458,10,1.1851851851851851,0.0847457627118644,,,,,,,,,,,
2020-07-16,47,47,483,0,1.0,0.0,,,,,,,,,,,
2020-07-17,78,62,441,16,1.2580645161290325,0.1142857142857142,,,,,,,,,,,
2020-07-20,49,58,480,-9,0.8448275862068966,-0.0841121495327102,,,,,,,,,,,
2020-07-21,56,72,461,-16,0.7777777777777778,-0.125,,,,,,,,,,,
2020-07-22,63,73,455,-10,0.863013698630137,-0.0735294117647058,,,,,,,,,,,
2020-07-23,59,66,473,-7,0.8939393939393939,-0.056,,,,,,,,,,,
2020-07-24,49,107,449,-58,0.4579439252336448,-0.3717948717948718,,,,,,,,,,,
2020-07-27,27,97,481,-70,0.2783505154639175,-0.5645161290322581,,,,,,,,,,,
2020-07-28,87,37,488,50,2.3513513513513518,0.4032258064516129,,,,,,,,,,,
2020-07-29,40,84,491,-44,0.4761904761904761,-0.3548387096774194,,,,,,,,,,,
2020-07-30,66,38,513,28,1.736842105263158,0.2692307692307692,,,,,,,,,,,
2020-07-31,66,76,479,-10,0.868421052631579,-0.0704225352112676,,,,,,,,,,,
2020-08-03,87,43,493,44,2.0232558139534884,0.3384615384615385,,,,,,,,,,,
2020-08-04,79,35,510,44,2.257142857142857,0.3859649122807017,,,,,,,,,,,
2020-08-05,67,54,504,13,1.2407407407407407,0.1074380165289256,,,,,,,,,,,
2020-08-06,53,48,527,5,1.1041666666666667,0.0495049504950495,,,,,,,,,,,
2020-08-07,88,82,462,6,1.0731707317073171,0.0352941176470588,,,,,,,,,,,
2020-08-10,71,49,515,22,1.4489795918367347,0.1833333333333333,,,,,,,,,,,
2020-08-11,57,52,528,5,1.0961538461538465,0.0458715596330275,,,,,,,,,,,
2020-08-12,57,62,523,-5,0.9193548387096774,-0.042016806722689,,,,,,,,,,,
2020-08-13,74,48,524,26,1.5416666666666667,0.2131147540983606,,,,,,,,,,,
2020-08-14,88,77,483,11,1.1428571428571428,0.0666666666666666,,,,,,,,,,,
2020-08-17,65,56,530,9,1.1607142857142858,0.0743801652892562,,,,,,,,,,,
2020-08-18,68,64,525,4,1.0625,0.0303030303030303,,,,,,,,,,,
2020-08-19,77,51,534,26,1.5098039215686274,0.203125,,,,,,,,,,,
2020-08-20,64,71,532,-7,0.9014084507042254,-0.0518518518518518,,,,,,,,,,,
2020-08-21,104,64,500,40,1.625,0.238095238095238,,,,,,,,,,,
2020-08-24,101,52,517,49,1.9423076923076923,0.3202614379084967,,,,,,,,,,,
2020-08-25,75,69,529,6,1.0869565217391304,0.0416666666666666,,,,,,,,,,,
2020-08-26,71,75,529,-4,0.9466666666666668,-0.0273972602739726,,,,,,,,,,,
2020-08-27,79,67,534,12,1.1791044776119404,0.0821917808219178,,,,,,,,,,,
2020-08-28,110,81,493,29,1.3580246913580247,0.1518324607329843,,,,,,,,,,,
2020-08-31,71,74,539,-3,0.9594594594594594,-0.0206896551724137,,,,,,,,,,,
2020-09-01,83,57,550,26,1.456140350877193,0.1857142857142857,,,,,,,,,,,
2020-09-03,83,67,543,16,1.2388059701492538,0.1066666666666666,,,,,,,,,,,
2020-09-04,82,105,508,-23,0.780952380952381,-0.1229946524064171,,,,,,,,,,,
2020-09-07,89,72,539,17,1.2361111111111112,0.1055900621118012,,,,,,,,,,,
2020-09-08,99,61,541,38,1.6229508196721312,0.2375,,,,,,,,,,,
2020-09-09,84,62,558,22,1.3548387096774193,0.1506849315068493,,,,,,,,,,,
2020-09-10,89,59,561,30,1.5084745762711864,0.2027027027027027,,,,,,,,,,,
2020-09-11,107,89,518,18,1.202247191011236,0.0918367346938775,,,,,,,,,,,
2020-09-14,105,71,539,34,1.4788732394366195,0.1931818181818181,,,,,,,,,,,
2020-09-15,85,87,545,-2,0.9770114942528736,-0.0116279069767441,,,,,,,,,,,
2020-09-16,78,75,565,3,1.04,0.0196078431372549,,,,,,,,,,,
2020-09-17,79,82,560,-3,0.9634146341463414,-0.0186335403726708,,,,,,,,,,,
2020-09-18,103,94,528,9,1.0957446808510638,0.0456852791878172,,,,,,,,,,,
2020-09-21,77,105,547,-28,0.7333333333333333,-0.1538461538461538,,,,,,,,,,,
2020-09-22,84,83,567,1,1.0120481927710845,0.0059880239520958,,,,,,,,,,,
2020-09-23,87,72,577,15,1.2083333333333333,0.0943396226415094,,,,,,,,,,,
2020-09-24,59,94,588,-35,0.6276595744680851,-0.2287581699346405,,,,,,,,,,,
2020-09-25,98,95,551,3,1.0315789473684212,0.0155440414507772,,,,,,,,,,,
2020-09-28,82,78,587,4,1.051282051282051,0.025,,,,,,,,,,,
2020-09-29,85,79,583,6,1.0759493670886076,0.0365853658536585,,,,,,,,,,,
2020-09-30,78,83,586,-5,0.9397590361445785,-0.031055900621118,,,,,,,,,,,
2020-10-01,98,80,577,18,1.225,0.1011235955056179,,,,,,,,,,,
2020-10-02,98,107,554,-9,0.9158878504672896,-0.0439024390243902,,,,,,,,,,,
2020-10-05,117,80,564,37,1.4625,0.1878172588832487,,,,,,,,,,,
2020-10-06,98,69,597,29,1.420289855072464,0.1736526946107784,,,,,,,,,,,
2020-10-07,94,86,587,8,1.0930232558139534,0.0444444444444444,,,,,,,,,,,
2020-10-08,81,97,591,-16,0.8350515463917526,-0.0898876404494382,,,,,,,,,,,
2020-10-09,110,100,563,10,1.1,0.0476190476190476,,,,,,,,,,,
2020-10-12,76,120,578,-44,0.6333333333333333,-0.2244897959183673,,,,,,,,,,,
2020-10-13,79,82,613,-3,0.9634146341463414,-0.0186335403726708,,,,,,,,,,,
2020-10-14,95,81,598,14,1.1728395061728396,0.0795454545454545,,,,,,,,,,,
2020-10-15,85,75,615,10,1.1333333333333333,0.0625,,,,,,,,,,,
2020-10-16,98,129,552,-31,0.7596899224806202,-0.1365638766519823,,,,,,,,,,,
2020-10-19,93,104,587,-11,0.8942307692307693,-0.0558375634517766,,,,,,,,,,,
2020-10-20,77,79,634,-2,0.9746835443037974,-0.0128205128205128,,,,,,,,,,,
2020-10-21,97,90,606,7,1.0777777777777775,0.0374331550802139,,,,,,,,,,,
2020-10-22,96,73,626,23,1.3150684931506849,0.136094674556213,,,,,,,,,,,
2020-10-23,118,107,573,11,1.102803738317757,0.0488888888888888,,,,,,,,,,,
2020-10-26,65,113,624,-48,0.5752212389380531,-0.2696629213483146,,,,,,,,,,,
2020-10-27,73,100,633,-27,0.73,-0.1560693641618497,,,,,,,,,,,
2020-10-28,68,109,633,-41,0.6238532110091743,-0.231638418079096,,,,,,,,,,,
2020-10-29,76,89,647,-13,0.8539325842696629,-0.0787878787878787,,,,,,,,,,,
2020-10-30,123,92,599,31,1.3369565217391304,0.1441860465116279,,,,,,,,,,,
2020-11-02,94,74,648,20,1.2702702702702702,0.119047619047619,,,,,,,,,,,
2020-11-03,88,74,659,14,1.1891891891891893,0.0864197530864197,,,,,,,,,,,
2020-11-04,96,71,660,25,1.352112676056338,0.1497005988023952,,,,,,,,,,,
2020-11-05,75,110,645,-35,0.6818181818181818,-0.1891891891891892,,,,,,,,,,,
2020-11-06,106,106,625,0,1.0,0.0,,,,,,,,,,,
2020-11-09,93,74,673,19,1.2567567567567568,0.1137724550898203,,,,,,,,,,,
2020-11-10,83,90,670,-7,0.9222222222222224,-0.0404624277456647,,,,,,,,,,,
2020-11-11,85,81,680,4,1.0493827160493827,0.0240963855421686,,,,,,,,,,,
2020-11-12,82,88,679,-6,0.9318181818181818,-0.0352941176470588,,,,,,,,,,,
2020-11-13,141,97,614,44,1.4536082474226804,0.1848739495798319,,,,,,,,,,,
2020-11-16,99,99,658,0,1.0,0.0,,,,,,,,,,,
2020-11-17,112,91,659,21,1.2307692307692308,0.1034482758620689,,,,,,,,,,,
2020-11-18,107,106,654,1,1.009433962264151,0.0046948356807511,,,,,,,,,,,
2020-11-19,117,104,652,13,1.125,0.0588235294117647,,,,,,,,,,,
2020-11-20,133,121,626,12,1.0991735537190082,0.0472440944881889,,,,,,,,,,,
2020-11-23,107,109,669,-2,0.981651376146789,-0.0092592592592592,,,,,,,,,,,
2020-11-24,103,106,683,-3,0.9716981132075472,-0.0143540669856459,,,,,,,,,,,
2020-11-25,108,110,680,-2,0.9818181818181818,-0.0091743119266055,,,,,,,,,,,
2020-11-26,122,90,695,32,1.3555555555555556,0.1509433962264151,,,,,,,,,,,
2020-11-27,142,122,651,20,1.1639344262295082,0.0757575757575757,,,,,,,,,,,
2020-11-30,128,115,678,13,1.1130434782608696,0.0534979423868312,,,,,,,,,,,
2020-12-01,132,108,689,24,1.2222222222222223,0.1,,,,,,,,,,,
2020-12-02,146,102,689,44,1.431372549019608,0.1774193548387097,,,,,,,,,,,
2020-12-03,149,110,686,39,1.3545454545454545,0.1505791505791505,,,,,,,,,,,
2020-12-04,164,149,638,15,1.1006711409395973,0.047923322683706,,,,,,,,,,,
2020-12-07,157,104,700,53,1.5096153846153846,0.2030651340996168,,,,,,,,,,,
2020-12-08,151,131,692,20,1.1526717557251909,0.0709219858156028,,,,,,,,,,,
2020-12-09,164,117,711,47,1.4017094017094016,0.1672597864768683,,,,,,,,,,,
2020-12-10,139,162,705,-23,0.8580246913580247,-0.0764119601328903,,,,,,,,,,,
2020-12-11,197,158,678,39,1.2468354430379749,0.1098591549295774,,,,,,,,,,,
2020-12-14,219,128,713,91,1.7109375,0.2622478386167147,,,,,,,,,,,
2020-12-15,172,179,727,-7,0.9608938547486032,-0.0199430199430199,,,,,,,,,,,
2020-12-16,244,142,702,102,1.7183098591549295,0.2642487046632124,,,,,,,,,,,
2020-12-17,183,203,713,-20,0.9014778325123152,-0.0518134715025906,,,,,,,,,,,
2020-12-18,263,175,672,88,1.502857142857143,0.2009132420091324,,,,,,,,,,,
2020-12-21,238,175,729,63,1.36,0.1525423728813559,,,,,,,,,,,
2020-12-22,467,268,804,199,1.742537313432836,0.2707482993197279,,,,,,,,,,,
2020-12-23,406,359,774,47,1.1309192200557103,0.061437908496732,,,,,,,,,,,
2020-12-24,244,517,780,-273,0.471953578336557,-0.3587385019710907,,,,,,,,,,,
2020-12-25,594,223,727,371,2.663677130044843,0.4541003671970624,,,,,,,,,,,
2020-12-28,422,328,794,94,1.2865853658536586,0.1253333333333333,,,,,,,,,,,
2020-12-29,425,318,802,107,1.3364779874213837,0.1440107671601615,,,,,,,,,,,
2020-12-30,390,375,780,15,1.04,0.0196078431372549,,,,,,,,,,,
2020-12-31,478,256,811,222,1.8671875,0.3024523160762943,,,,,,,,,,,
2021-01-04,542,229,776,313,2.366812227074236,0.4059662775616083,,,,,,,,,,,
2021-01-05,419,334,794,85,1.2544910179640718,0.1128818061088977,,,,,,,,,,,
2021-01-06,418,360,769,58,1.1611111111111112,0.0745501285347043,,,,,,,,,,,
2021-01-07,525,366,657,159,1.4344262295081966,0.1784511784511784,,,,,,,,,,,
2021-01-08,587,332,632,255,1.7680722891566265,0.2774755168661588,,,,,,,,,,,
2021-01-11,487,277,788,210,1.7581227436823104,0.2748691099476439,,,,,,,,,,,
2021-01-12,475,318,759,157,1.4937106918238994,0.1979823455233291,,,,,,,,,,,
2021-01-13,368,432,750,-64,0.8518518518518519,-0.08,,,,,,,,,,,
2021-01-14,413,360,777,53,1.147222222222222,0.0685640362225097,,,,,,,,,,,
2021-01-15,565,303,683,262,1.8646864686468647,0.3018433179723502,,,,,,,,,,,
2021-01-18,495,368,688,127,1.3451086956521738,0.1471610660486674,,,,,,,,,,,
2021-01-19,157,693,701,-536,0.2265512265512265,-0.6305882352941177,,,,,,,,,,,
2021-01-20,378,393,780,-15,0.9618320610687024,-0.0194552529182879,,,,,,,,,,,
2021-01-21,658,182,713,476,3.615384615384616,0.5666666666666667,,,,,,,,,,,
2021-01-22,425,531,597,-106,0.800376647834275,-0.1108786610878661,,,,,,,,,,,
2021-01-25,464,391,698,73,1.186700767263427,0.0853801169590643,,,,,,,,,,,
2021-01-26,208,611,735,-403,0.3404255319148936,-0.492063492063492,,,,,,,,,,,
2021-01-27,164,656,735,-492,0.25,-0.6,,,,,,,,,,,
2021-01-28,101,806,648,-705,0.1253101736972704,-0.7772877618522602,,,,,,,,,,,
2021-01-29,623,242,691,381,2.574380165289256,0.4404624277456647,,,,,,,,,,,
2021-02-01,210,568,777,-358,0.3697183098591549,-0.4601542416452442,,,,,,,,,,,
2021-02-02,485,262,808,223,1.8511450381679388,0.2985274431057563,,,,,,,,,,,
2021-02-03,665,120,771,545,5.541666666666667,0.6942675159235668,,,,,,,,,,,
2021-02-04,378,343,835,35,1.1020408163265305,0.0485436893203883,,,,,,,,,,,
2021-02-05,501,255,800,246,1.964705882352941,0.3253968253968254,,,,,,,,,,,
2021-02-08,196,545,815,-349,0.3596330275229358,-0.4709851551956815,,,,,,,,,,,
2021-02-09,591,138,827,453,4.282608695652174,0.6213991769547325,,,,,,,,,,,
2021-02-17,675,217,664,458,3.110599078341014,0.5134529147982063,,,,,,,,,,,
2021-02-18,527,324,705,203,1.626543209876543,0.2385428907168037,,,,,,,,,,,
2021-02-19,404,393,758,11,1.0279898218829515,0.013801756587202,,,,,,,,,,,
2021-02-22,383,357,816,26,1.072829131652661,0.0351351351351351,,,,,,,,,,,
2021-02-23,433,306,816,127,1.4150326797385622,0.1718538565629228,,,,,,,,,,,
2021-02-24,272,507,776,-235,0.5364891518737672,-0.3016688061617458,,,,,,,,,,,
2021-02-25,412,323,819,89,1.2755417956656347,0.1210884353741496,,,,,,,,,,,
2021-02-26,408,397,749,11,1.0277078085642315,0.0136645962732919,,,,,,,,,,,
2021-03-01,568,225,761,343,2.5244444444444443,0.4325346784363177,,,,,,,,,,,
2021-03-02,395,341,818,54,1.1583577712609971,0.0733695652173913,,,,,,,,,,,
2021-03-03,524,284,748,240,1.8450704225352117,0.297029702970297,,,,,,,,,,,
2021-03-04,305,481,770,-176,0.6340956340956341,-0.2239185750636132,,,,,,,,,,,
2021-03-05,557,301,698,256,1.850498338870432,0.2983682983682983,,,,,,,,,,,
2021-03-08,565,250,741,315,2.26,0.3865030674846625,,,,,,,,,,,
2021-03-09,371,414,771,-43,0.8961352657004831,-0.0547770700636942,,,,,,,,,,,
2021-03-10,467,322,768,145,1.450310559006211,0.1837769328263624,,,,,,,,,,,
2021-03-11,465,357,735,108,1.3025210084033614,0.1313868613138686,,,,,,,,,,,
2021-03-12,419,439,699,-20,0.9544419134396356,-0.0233100233100233,,,,,,,,,,,
2021-03-15,452,337,768,115,1.3412462908011868,0.1457541191381495,,,,,,,,,,,
2021-03-16,374,426,757,-52,0.8779342723004695,-0.065,,,,,,,,,,,
2021-03-17,489,336,733,153,1.4553571428571428,0.1854545454545454,,,,,,,,,,,
2021-03-18,389,383,786,6,1.0156657963446476,0.0077720207253886,,,,,,,,,,,
2021-03-19,420,441,697,-21,0.9523809523809524,-0.024390243902439,,,,,,,,,,,
2021-03-22,414,402,742,12,1.0298507462686568,0.0147058823529411,,,,,,,,,,,
2021-03-23,317,504,737,-187,0.628968253968254,-0.2277710109622411,,,,,,,,,,,
2021-03-24,244,602,710,-358,0.4053156146179402,-0.4231678486997636,,,,,,,,,,,
2021-03-25,352,455,751,-103,0.7736263736263737,-0.127633209417596,,,,,,,,,,,
2021-03-26,337,533,688,-196,0.6322701688555347,-0.225287356321839,,,,,,,,,,,
2021-03-29,612,238,708,374,2.571428571428572,0.44,,,,,,,,,,,
2021-03-30,451,338,768,113,1.334319526627219,0.1432192648922687,,,,,,,,,,,
2021-03-31,404,401,751,3,1.0074812967581048,0.0037267080745341,,,,,,,,,,,
2021-04-01,545,266,747,279,2.048872180451128,0.344019728729963,,,,,,,,,,,
2021-04-02,493,376,689,117,1.3111702127659577,0.1346375143843498,,,,,,,,,,,
2021-04-05,429,395,735,34,1.0860759493670886,0.0412621359223301,,,,,,,,,,,
2021-04-06,405,438,717,-33,0.9246575342465754,-0.0391459074733096,,,,,,,,,,,
2021-04-07,553,316,691,237,1.75,0.2727272727272727,,,,,,,,,,,
2021-04-08,407,397,756,10,1.0251889168765742,0.0124378109452736,,,,,,,,,,,
2021-04-09,499,399,661,100,1.25062656641604,0.111358574610245,,,,,,,,,,,
2021-04-12,534,338,688,196,1.5798816568047338,0.2247706422018348,,,,,,,,,,,
2021-04-13,265,616,678,-351,0.4301948051948052,-0.398410896708286,,,,,,,,,,,
2021-04-14,487,336,737,151,1.449404761904762,0.1834750911300121,,,,,,,,,,,
2021-04-15,289,593,678,-304,0.4873524451939292,-0.3446712018140589,,,,,,,,,,,
2021-04-16,266,684,613,-418,0.3888888888888889,-0.44,,,,,,,,,,,
2021-04-19,453,378,731,75,1.1984126984126984,0.0902527075812274,,,,,,,,,,,
2021-04-20,331,500,731,-169,0.662,-0.2033694344163658,,,,,,,,,,,
2021-04-22,176,706,680,-530,0.2492917847025495,-0.6009070294784581,,,,,,,,,,,
2021-04-23,571,315,675,256,1.8126984126984127,0.2889390519187358,,,,,,,,,,,
2021-04-26,231,625,705,-394,0.3696,-0.4602803738317757,,,,,,,,,,,
2021-04-27,349,435,778,-86,0.8022988505747126,-0.1096938775510204,,,,,,,,,,,
2021-04-28,524,273,767,251,1.9194139194139197,0.3149309912170639,,,,,,,,,,,
2021-04-29,396,377,789,19,1.0503978779840848,0.0245795601552393,,,,,,,,,,,
2021-05-04,264,591,706,-327,0.4467005076142132,-0.3824561403508772,,,,,,,,,,,
2021-05-05,576,269,716,307,2.141263940520446,0.3633136094674556,,,,,,,,,,,
2021-05-06,318,500,744,-182,0.636,-0.2224938875305623,,,,,,,,,,,
2021-05-07,278,615,670,-337,0.4520325203252032,-0.3773796192609182,,,,,,,,,,,
2021-05-10,352,455,757,-103,0.7736263736263737,-0.127633209417596,,,,,,,,,,,
2021-05-11,478,354,732,124,1.3502824858757063,0.1490384615384615,,,,,,,,,,,
2021-05-12,511,283,769,228,1.8056537102473496,0.2871536523929471,,,,,,,,,,,
2021-05-13,331,494,739,-163,0.6700404858299596,-0.1975757575757575,,,,,,,,,,,
2021-05-14,408,461,696,-53,0.8850325379609545,-0.0609896432681242,,,,,,,,,,,
2021-05-17,278,542,745,-264,0.5129151291512916,-0.3219512195121951,,,,,,,,,,,
2021-05-18,329,473,765,-144,0.6955602536997886,-0.1795511221945137,,,,,,,,,,,
2021-05-19,330,483,754,-153,0.6832298136645962,-0.1881918819188192,,,,,,,,,,,
2021-05-20,317,499,752,-182,0.6352705410821643,-0.2230392156862745,,,,,,,,,,,
2021-05-21,563,344,661,219,1.6366279069767442,0.2414553472987872,,,,,,,,,,,
2021-05-24,524,282,763,242,1.8581560283687943,0.3002481389578164,,,,,,,,,,,
2021-05-25,420,401,747,19,1.0473815461346634,0.0231425091352009,,,,,,,,,,,
2021-05-26,326,461,782,-135,0.7071583514099783,-0.1715374841168996,,,,,,,,,,,
2021-05-27,253,539,777,-286,0.4693877551020408,-0.3611111111111111,,,,,,,,,,,
2021-05-28,559,336,673,223,1.6636904761904765,0.2491620111731843,,,,,,,,,,,
2021-05-31,370,454,745,-84,0.8149779735682819,-0.1019417475728155,,,,,,,,,,,
2021-06-01,405,387,777,18,1.0465116279069768,0.0227272727272727,,,,,,,,,,,
2021-06-02,499,307,764,192,1.6254071661237786,0.238213399503722,,,,,,,,,,,
2021-06-03,618,229,722,389,2.6986899563318776,0.4592680047225502,,,,,,,,,,,
2021-06-04,492,424,653,68,1.160377358490566,0.074235807860262,,,,,,,,,,,
2021-06-07,380,476,713,-96,0.7983193277310925,-0.1121495327102803,,,,,,,,,,,
2021-06-08,263,591,715,-328,0.4450084602368866,-0.3840749414519906,,,,,,,,,,,
2021-06-09,444,334,792,110,1.3293413173652695,0.1413881748071979,,,,,,,,,,,
2021-06-10,352,498,720,-146,0.7068273092369478,-0.1717647058823529,,,,,,,,,,,
2021-06-11,603,298,670,305,2.023489932885906,0.3385127635960044,,,,,,,,,,,
2021-06-14,457,354,760,103,1.2909604519774012,0.127003699136868,,,,,,,,,,,
2021-06-15,385,404,782,-19,0.9529702970297028,-0.0240811153358681,,,,,,,,,,,
2021-06-16,382,423,766,-41,0.9030732860520094,-0.0509316770186335,,,,,,,,,,,
2021-06-17,477,327,768,150,1.4587155963302751,0.1865671641791045,,,,,,,,,,,
2021-06-18,550,360,662,190,1.5277777777777777,0.2087912087912088,,,,,,,,,,,
2021-06-21,441,413,718,28,1.0677966101694916,0.0327868852459016,,,,,,,,,,,
2021-06-22,428,429,715,-1,0.9976689976689976,-0.0011668611435239,,,,,,,,,,,
2021-06-23,282,546,744,-264,0.5164835164835165,-0.3188405797101449,,,,,,,,,,,
2021-06-24,273,501,794,-228,0.5449101796407185,-0.2945736434108527,,,,,,,,,,,
2021-06-25,461,376,731,85,1.226063829787234,0.1015531660692951,,,,,,,,,,,
2021-06-28,450,379,739,71,1.187335092348285,0.0856453558504222,,,,,,,,,,,
2021-06-29,369,462,737,-93,0.7987012987012987,-0.111913357400722,,,,,,,,,,,
2021-06-30,340,451,777,-111,0.753880266075388,-0.1403286978508217,,,,,,,,,,,
2021-07-01,406,376,786,30,1.0797872340425532,0.0383631713554987,,,,,,,,,,,
2021-07-02,403,484,685,-81,0.8326446280991735,-0.0913190529875986,,,,,,,,,,,
2021-07-05,241,580,751,-339,0.4155172413793103,-0.4129110840438489,,,,,,,,,,,
2021-07-06,189,672,711,-483,0.28125,-0.5609756097560976,,,,,,,,,,,
2021-07-07,312,481,779,-169,0.6486486486486487,-0.2131147540983606,,,,,,,,,,,
2021-07-08,342,405,825,-63,0.8444444444444444,-0.0843373493975903,,,,,,,,,,,
2021-07-09,233,644,696,-411,0.3618012422360248,-0.4686431014823261,,,,,,,,,,,
2021-07-12,124,779,670,-655,0.159178433889602,-0.7253599114064231,,,,,,,,,,,
2021-07-13,573,228,772,345,2.513157894736842,0.4307116104868914,,,,,,,,,,,
2021-07-14,318,445,810,-127,0.7146067415730337,-0.1664482306684141,,,,,,,,,,,
2021-07-15,572,214,788,358,2.6728971962616823,0.455470737913486,,,,,,,,,,,
2021-07-16,431,401,743,30,1.0748129675810474,0.0360576923076923,,,,,,,,,,,
2021-07-19,156,684,735,-528,0.2280701754385964,-0.6285714285714286,,,,,,,,,,,
2021-07-20,545,218,812,327,2.5,0.4285714285714285,,,,,,,,,,,
2021-07-21,395,377,804,18,1.0477453580901857,0.0233160621761658,,,,,,,,,,,
2021-07-22,596,191,789,405,3.1204188481675392,0.5146124523506989,,,,,,,,,,,
2021-07-23,259,553,764,-294,0.4683544303797468,-0.3620689655172414,,,,,,,,,,,
2021-07-26,376,346,855,30,1.0867052023121386,0.0415512465373961,,,,,,,,,,,
2021-07-27,416,286,875,130,1.4545454545454546,0.1851851851851851,,,,,,,,,,,
2021-07-28,294,399,885,-105,0.7368421052631579,-0.1515151515151515,,,,,,,,,,,
2021-07-29,447,270,861,177,1.6555555555555554,0.2468619246861924,,,,,,,,,,,
2021-07-30,512,314,752,198,1.6305732484076434,0.2397094430992736,,,,,,,,,,,
2021-08-02,444,448,686,-4,0.9910714285714286,-0.0044843049327354,,,,,,,,,,,
2021-08-03,523,352,703,171,1.4857954545454546,0.1954285714285714,,,,,,,,,,,
2021-08-04,446,320,812,126,1.39375,0.1644908616187989,,,,,,,,,,,
2021-08-05,532,256,793,276,2.078125,0.350253807106599,,,,,,,,,,,
2021-08-06,472,393,716,79,1.201017811704835,0.0913294797687861,,,,,,,,,,,
2021-08-09,561,214,806,347,2.621495327102804,0.447741935483871,,,,,,,,,,,
2021-08-10,542,292,747,250,1.856164383561644,0.2997601918465228,,,,,,,,,,,
2021-08-11,485,347,749,138,1.397694524495677,0.1658653846153846,,,,,,,,,,,
2021-08-12,426,372,783,54,1.1451612903225807,0.0676691729323308,,,,,,,,,,,
2021-08-13,437,472,672,-35,0.9258474576271186,-0.0385038503850385,,,,,,,,,,,
2021-08-16,581,281,720,300,2.067615658362989,0.3480278422273782,,,,,,,,,,,
2021-08-17,380,457,746,-77,0.8315098468271335,-0.091995221027479,,,,,,,,,,,
2021-08-18,433,387,763,46,1.1188630490956073,0.0560975609756097,,,,,,,,,,,
2021-08-19,470,342,771,128,1.3742690058479532,0.1576354679802955,,,,,,,,,,,
2021-08-20,305,734,544,-429,0.4155313351498637,-0.4128970163618864,,,,,,,,,,,
2021-08-23,362,550,671,-188,0.6581818181818182,-0.2061403508771929,,,,,,,,,,,
2021-08-24,315,473,795,-158,0.6659619450317125,-0.2005076142131979,,,,,,,,,,,
2021-08-25,474,302,807,172,1.5695364238410596,0.2216494845360824,,,,,,,,,,,
2021-08-26,435,376,772,59,1.1569148936170213,0.0727496917385943,,,,,,,,,,,
2021-08-27,627,347,609,280,1.806916426512968,0.2874743326488706,,,,,,,,,,,
2021-08-30,719,204,644,515,3.5245098039215685,0.5579631635969664,,,,,,,,,,,
2021-08-31,483,359,725,124,1.3454038997214484,0.1472684085510688,,,,,,,,,,,
2021-09-01,534,322,711,212,1.6583850931677018,0.2476635514018691,,,,,,,,,,,
2021-09-06,788,261,532,527,3.019157088122605,0.5023832221163013,,,,,,,,,,,
2021-09-07,315,598,670,-283,0.5267558528428093,-0.3099671412924425,,,,,,,,,,,
2021-09-08,370,588,625,-218,0.6292517006802721,-0.2275574112734864,,,,,,,,,,,
2021-09-09,576,285,724,291,2.0210526315789474,0.337979094076655,,,,,,,,,,,
2021-09-10,570,421,594,149,1.3539192399049882,0.1503531786074672,,,,,,,,,,,
2021-09-13,496,455,633,41,1.09010989010989,0.0431125131440588,,,,,,,,,,,
2021-09-14,484,438,662,46,1.1050228310502284,0.0498915401301518,,,,,,,,,,,
2021-09-15,621,307,657,314,2.022801302931596,0.3383620689655172,,,,,,,,,,,
2021-09-16,473,413,699,60,1.145278450363196,0.0677200902934537,,,,,,,,,,,
2021-09-17,683,360,542,323,1.897222222222222,0.3096836049856184,,,,,,,,,,,
2021-09-20,473,507,605,-34,0.9329388560157792,-0.0346938775510204,,,,,,,,,,,
