date,target_date,ticker,model_name,prediction_date,horizon,horizon_days,current_close,target_close,actual_return,predicted_return,naive_predicted_return,absolute_error,absolute_error_naive,pct_error,pct_error_naive,predicted_direction,predicted_direction_naive,actual_direction,momentum_predicted_return,absolute_error_momentum,pct_error_momentum,predicted_direction_momentum
2026-02-23,2026-02-23,DGC,lightgbm,2026-01-19,20d,20,65.1,70.2,0.07834101382488501,-0.17777018213043988,0.0,0.2561111959553249,0.07834101382488501,326.91840895473734,100.0,-1,0,1,-0.09280936454849509,0.1711503783733801,218.46842415896103,-1
2026-02-24,2026-02-24,DGC,lightgbm,2026-01-20,20d,20,64.5,75.1,0.16434108527131763,-0.1647633589228439,0.0,0.3291044441941615,0.16434108527131763,200.25694953324003,100.0,-1,0,1,-0.04103479036574498,0.2053758756370626,124.96928281689202,-1
2026-02-25,2026-02-25,DGC,lightgbm,2026-01-21,20d,20,69.0,76.0,0.10144927536231885,-0.21868878045539017,0.0,0.32013805581770904,0.10144927536231885,315.5646550203132,100.0,-1,0,1,-0.034559955225968886,0.13600923058828773,134.0662415798836,-1
2026-02-26,2026-02-26,DGC,lightgbm,2026-01-22,20d,20,73.8,73.6,-0.0027100271002710175,-0.23314960425698714,0.0,0.23043957715671612,0.0027100271002710175,8503.220397082778,100.0,-1,0,-1,0.07580174927113714,0.07851177637140816,2897.084548104945,1
2026-02-27,2026-02-27,DGC,lightgbm,2026-01-23,20d,20,73.9,73.8,-0.0013531799729364913,-0.2015156248731507,0.0,0.2001624449002142,0.0013531799729364913,14792.004678124837,100.0,-1,0,-1,0.13692307692307693,0.13827625689601342,10218.615384614706,1
2026-03-02,2026-03-02,DGC,lightgbm,2026-01-26,20d,20,68.8,75.3,0.09447674418604657,-0.19490599092016747,0.0,0.28938273510621404,0.09447674418604657,306.300495004731,100.0,-1,0,1,0.06501547987616108,0.029461264309885493,31.183615146463396,1
2026-03-03,2026-03-03,DGC,lightgbm,2026-01-27,20d,20,67.5,73.8,0.09333333333333327,-0.15155431714081005,0.0,0.24488765047414332,0.09333333333333327,262.3796255080109,100.0,-1,0,1,0.10837438423645329,0.015041050903120023,16.11541168191432,1
2026-03-04,2026-03-04,DGC,lightgbm,2026-01-28,20d,20,68.1,70.9,0.04111600587371522,-0.214409499705197,0.0,0.2555255055789122,0.04111600587371522,621.4745332115671,100.0,-1,0,1,0.1163934426229507,0.07527743674923548,183.08548009367587,1
2026-03-05,2026-03-05,DGC,lightgbm,2026-01-29,20d,20,67.8,71.0,0.0471976401179941,-0.20023197579322555,0.0,0.24742961591121965,0.0471976401179941,524.2414987118966,100.0,-1,0,1,0.039877300613496924,0.007320339504497175,15.509969325153392,1
2026-03-06,2026-03-06,DGC,lightgbm,2026-01-30,20d,20,68.6,73.1,0.06559766763848396,-0.2055768984681157,0.0,0.2711745661065996,0.06559766763848396,413.3905607758386,100.0,-1,0,1,0.0014598540145984717,0.06413781362388549,97.77453365774545,1
2026-03-09,2026-03-09,DGC,lightgbm,2026-02-02,20d,20,67.3,71.0,0.054977711738484425,-0.1963426973135484,0.0,0.2513204090520328,0.054977711738484425,457.1314467351837,100.0,-1,0,1,0.027480916030534264,0.02749679570795016,50.01444192283905,1
2026-03-10,2026-03-10,DGC,lightgbm,2026-02-03,20d,20,67.9,75.9,0.11782032400589104,-0.19785445708585378,0.0,0.31567478109174485,0.11782032400589104,267.9289704516184,100.0,-1,0,1,0.07777777777777795,0.040042546228113096,33.986111111110986,1
2026-03-11,2026-03-11,DGC,lightgbm,2026-02-04,20d,20,68.7,77.7,0.13100436681222716,-0.2148307167153887,0.0,0.3458350835276158,0.13100436681222716,263.98744709274655,100.0,-1,0,1,0.07176287051482078,0.05924149629740638,45.22100884035351,1
2026-03-12,2026-03-12,DGC,lightgbm,2026-02-05,20d,20,67.7,80.9,0.1949778434268834,-0.1877848800255004,0.0,0.3827627234523838,0.1949778434268834,196.31088164944222,100.0,-1,0,1,0.07802547770700641,0.116952365719877,59.98238756996719,1
2026-03-13,2026-03-13,DGC,lightgbm,2026-02-06,20d,20,65.3,77.4,0.18529862174578882,-0.16864788524645358,0.0,0.3539465069922424,0.18529862174578882,191.01410666606125,100.0,-1,0,1,0.04146730462519921,0.1438313171205896,77.62136370226854,1
2026-03-16,2026-03-16,DGC,lightgbm,2026-02-09,20d,20,67.2,73.9,0.09970238095238093,-0.15381053608641154,0.0,0.2535129170387925,0.09970238095238093,254.26967201502774,100.0,-1,0,1,0.05494505494505497,0.04475732600732596,44.89092996555679,1
2026-03-17,2026-03-17,DGC,lightgbm,2026-02-10,20d,20,68.0,68.8,0.0117647058823529,-0.16858010731857512,0.0,0.18034481320092802,0.0117647058823529,1532.9309122078935,100.0,-1,0,1,0.07765451664025358,0.06588981075790068,560.0633914421578,1
2026-03-18,2026-03-18,DGC,lightgbm,2026-02-11,20d,20,68.5,64.0,-0.06569343065693434,-0.1329601215549765,0.0,0.06726669089804216,0.06569343065693434,102.394851700353,100.0,-1,0,-1,0.07198748043818459,0.13768091109511893,209.58094244479204,1
2026-03-19,2026-03-19,DGC,lightgbm,2026-02-12,20d,20,67.8,59.6,-0.12094395280235981,-0.1247315051576998,0.0,0.003787552355339993,0.12094395280235981,3.1316591425859963,100.0,-1,0,-1,0.007429420505200568,0.12837337330756038,106.14286232015364,1
2026-03-20,2026-03-20,DGC,lightgbm,2026-02-13,20d,20,68.4,55.5,-0.1885964912280702,-0.1484619373552653,0.0,0.0401345538728049,0.1885964912280702,21.28064716976632,100.0,-1,0,-1,0.036363636363636376,0.22496012759170658,119.28118393234672,1
2026-03-23,2026-03-23,DGC,lightgbm,2026-02-23,20d,20,70.2,51.7,-0.26353276353276356,-0.15780486768614457,0.0,0.10572789584661899,0.26353276353276356,40.119450207744066,100.0,-1,0,-1,0.07834101382488501,0.34187377735764857,129.7272387594969,1
2026-03-24,2026-03-24,DGC,lightgbm,2026-02-24,20d,20,75.1,52.5,-0.3009320905459387,-0.11469503180936536,0.0,0.18623705873657337,0.3009320905459387,61.88673942971974,100.0,-1,0,-1,0.16434108527131763,0.46527317581725636,154.6106880702476,1
2026-03-25,2026-03-25,DGC,lightgbm,2026-02-25,20d,20,76.0,54.7,-0.28026315789473677,-0.1715964252138639,0.0,0.10866673268087287,0.28026315789473677,38.77310649646169,100.0,-1,0,-1,0.10144927536231885,0.3817124332570556,136.19786350955977,1
2026-03-26,2026-03-26,DGC,lightgbm,2026-02-26,20d,20,73.6,52.3,-0.28940217391304346,-0.17951860057130536,0.0,0.1098835733417381,0.28940217391304346,37.96915961479777,100.0,-1,0,-1,-0.0027100271002710175,0.28669214681277244,99.06357749023499,-1
2026-03-27,2026-03-27,DGC,lightgbm,2026-02-27,20d,20,73.8,51.8,-0.29810298102981025,-0.18104606019132816,0.0,0.1170569208384821,0.29810298102981025,39.267276172181724,100.0,-1,0,-1,-0.0013531799729364913,0.29674980105687376,99.5460696272604,-1
2026-03-30,2026-03-30,DGC,lightgbm,2026-03-02,20d,20,75.3,49.1,-0.34794156706507295,-0.1902642051306156,0.0,0.15767736193445736,0.34794156706507295,45.31719600635359,100.0,-1,0,-1,0.09447674418604657,0.4424183112511195,127.1530489969821,1
2026-03-31,2026-03-31,DGC,lightgbm,2026-03-03,20d,20,73.8,50.2,-0.3197831978319783,-0.22987262268999498,0.0,0.0899105751419833,0.3197831978319783,28.116103582535462,100.0,-1,0,-1,0.09333333333333327,0.41311653116531155,129.18644067796606,1
2026-04-01,2026-04-01,DGC,lightgbm,2026-03-04,20d,20,70.9,50.5,-0.28772919605077585,-0.22300545325052032,0.0,0.06472374280025553,0.28772919605077585,22.494673355578996,100.0,-1,0,-1,0.04111600587371522,0.32884520192449107,114.28982753160004,1
2026-04-02,2026-04-02,DGC,lightgbm,2026-03-05,20d,20,71.0,54.0,-0.23943661971830987,-0.19623138428108972,0.0,0.04320523543722016,0.23943661971830987,18.044539506133123,100.0,-1,0,-1,0.0471976401179941,0.286634259836304,119.71195557869166,1
2026-04-03,2026-04-03,DGC,lightgbm,2026-03-06,20d,20,73.1,56.5,-0.22708618331053343,-0.19754906762007024,0.0,0.02953711569046319,0.22708618331053343,13.007006969716024,100.0,-1,0,-1,0.06559766763848396,0.2926838509490174,128.88668376128422,1
2026-04-06,2026-04-06,DGC,lightgbm,2026-03-09,20d,20,71.0,53.0,-0.2535211267605634,-0.17527326305431926,0.0,0.07824786370624412,0.2535211267605634,30.86443512857407,100.0,-1,0,-1,0.054977711738484425,0.3084988384990478,121.6856529635133,1
2026-04-07,2026-04-07,DGC,lightgbm,2026-03-10,20d,20,75.9,54.2,-0.2859025032938076,-0.19608277061928633,0.0,0.08981973267452129,0.2859025032938076,31.41621064514362,100.0,-1,0,-1,0.11782032400589104,0.40372282729969866,141.20996586196836,1
2026-04-08,2026-04-08,DGC,lightgbm,2026-03-11,20d,20,77.7,55.7,-0.28314028314028317,-0.043425936717837385,0.0,0.23971434642244577,0.28314028314028317,84.6627487137456,100.0,-1,0,-1,0.13100436681222716,0.4141446499525103,146.26836046050022,1
2026-04-09,2026-04-09,DGC,lightgbm,2026-03-12,20d,20,80.9,53.1,-0.3436341161928307,0.021670000492643164,0.0,0.36530411668547386,0.3436341161928307,106.30612604264329,100.0,1,0,-1,0.1949778434268834,0.5386119596197141,156.7399551555211,1
2026-04-10,2026-04-10,DGC,lightgbm,2026-03-13,20d,20,77.4,54.0,-0.30232558139534893,-0.10961679087581368,0.0,0.19270879051953527,0.30232558139534893,63.74213840261549,100.0,-1,0,-1,0.18529862174578882,0.48762420314113775,161.2910825774532,1
2026-01-05,2026-01-05,DGC,xgboost,2025-12-04,20d,20,92.94,65.5,-0.29524424359802026,0.033395759761333466,0.0,0.3286400033593537,0.29524424359802026,111.31123145852162,100.0,1,0,-1,0.021094264996704082,0.31633850859472434,107.14468290376703,1
2026-01-06,2026-01-06,DGC,xgboost,2025-12-05,20d,20,91.02,63.0,-0.3078444297956493,0.025305625051259995,0.0,0.3331500548469093,0.3078444297956493,108.2202640691138,100.0,1,0,-1,0.020403587443946103,0.3282480172395954,106.62788911187715,1
2026-01-07,2026-01-07,DGC,xgboost,2025-12-08,20d,20,90.06,64.1,-0.28825227626027106,0.019803497940301895,0.0,0.30805577420057295,0.28825227626027106,106.87019655047607,100.0,1,0,-1,0.02726132086232469,0.31551359712259575,109.45745206803143,1
2026-01-08,2026-01-08,DGC,xgboost,2025-12-09,20d,20,90.92,62.8,-0.3092828860536736,0.02802274003624916,0.0,0.33730562608992276,0.3092828860536736,109.06055307288682,100.0,1,0,-1,0.03376918703808984,0.34305207309176344,110.91854368955593,1
2026-01-09,2026-01-09,DGC,xgboost,2025-12-10,20d,20,91.02,62.7,-0.31114040870138426,0.02550211362540722,0.0,0.3366425223267915,0.31114040870138426,108.19633609528448,100.0,1,0,-1,0.016075016744809156,0.3272154254461934,105.16648313599057,1
2026-01-12,2026-01-12,DGC,xgboost,2025-12-11,20d,20,90.64,63.7,-0.29721977052074133,0.043457258492708206,0.0,0.34067702901344954,0.29721977052074133,114.62125430504481,100.0,1,0,-1,-0.053960964408725665,0.24325880611201567,81.84475941348592,-1
2026-01-13,2026-01-13,DGC,xgboost,2025-12-12,20d,20,88.15,63.1,-0.2841747022121385,0.06663081049919128,0.0,0.35080551271132976,0.2841747022121385,123.44712952296891,100.0,1,0,-1,-0.07444351112977732,0.20973119108236116,73.80361075413227,-1
2026-01-14,2026-01-14,DGC,xgboost,2025-12-15,20d,20,89.1,63.9,-0.28282828282828276,0.05507280305027962,0.0,0.3379010858785624,0.28282828282828276,119.47216964992029,100.0,1,0,-1,-0.060622034791776525,0.22220624803650624,78.56578055576472,-1
2026-01-15,2026-01-15,DGC,xgboost,2025-12-16,20d,20,82.88,67.3,-0.18798262548262545,0.053039222955703735,0.0,0.2410218484383292,0.18798262548262545,128.2149601962049,100.0,1,0,-1,-0.12444538347770973,0.06353724200491573,33.79952899465607,-1
2026-01-16,2026-01-16,DGC,xgboost,2025-12-17,20d,20,77.13,66.0,-0.14430182808245817,0.04686807096004486,0.0,0.19116989904250303,0.14430182808245817,132.4791941882144,100.0,1,0,-1,-0.16661264181523505,0.02231081373277688,15.46121350592166,-1
2026-01-19,2026-01-19,DGC,xgboost,2025-12-18,20d,20,71.76,65.1,-0.09280936454849509,0.06429314613342285,0.0,0.15710251068191794,0.09280936454849509,169.2744169149312,100.0,1,0,-1,-0.229464189842156,0.1366548252936609,147.24249644253896,-1
2026-01-20,2026-01-20,DGC,xgboost,2025-12-19,20d,20,67.26,64.5,-0.04103479036574498,0.07887308299541473,0.0,0.11990787336115971,0.04103479036574498,292.21027399534717,100.0,1,0,-1,-0.27474660340737533,0.23371181304163036,569.5455269992759,-1
2026-01-21,2026-01-21,DGC,xgboost,2025-12-22,20d,20,71.47,69.0,-0.034559955225968886,0.06538373976945877,0.0,0.09994369499542766,0.034559955225968886,289.189306936163,100.0,1,0,-1,-0.2229832572298326,0.1884233020038637,545.2070200087513,-1
2026-01-22,2026-01-22,DGC,xgboost,2025-12-23,20d,20,68.6,73.8,0.07580174927113714,0.026759594678878784,0.0,0.04904215459225836,0.07580174927113714,64.6979193274792,100.0,1,0,1,-0.2382855873861871,0.31408733665732425,414.3536787440848,-1
2026-01-23,2026-01-23,DGC,xgboost,2025-12-24,20d,20,65.0,73.9,0.13692307692307693,0.027987876906991005,0.0,0.10893520001608592,0.13692307692307693,79.55941574208522,100.0,1,0,1,-0.29186185859026037,0.4287849355133373,313.1575371726621,-1
2026-01-26,2026-01-26,DGC,xgboost,2025-12-25,20d,20,64.6,68.8,0.06501547987616108,0.11976869404315948,0.0,0.05475321416699841,0.06501547987616108,84.21565798066887,100.0,1,0,1,-0.29026587563172934,0.3552813555078904,546.4565610907069,-1
2026-01-27,2026-01-27,DGC,xgboost,2025-12-26,20d,20,60.9,67.5,0.10837438423645329,0.06575224548578262,0.0,0.04262213875067067,0.10837438423645329,39.32860984720972,100.0,1,0,1,-0.3259546209186497,0.434329005155103,400.7672183931174,-1
2026-01-28,2026-01-28,DGC,xgboost,2025-12-29,20d,20,61.0,68.1,0.1163934426229507,0.1459721028804779,0.0,0.0295786602575272,0.1163934426229507,25.412651770551562,100.0,1,0,1,-0.32981762250054925,0.44621106512349995,383.3644362328665,-1
2026-01-29,2026-01-29,DGC,xgboost,2025-12-30,20d,20,65.2,67.8,0.039877300613496924,0.12352282553911209,0.0,0.08364552492561517,0.039877300613496924,209.7572394288504,100.0,1,0,1,-0.29695924088850545,0.3368365415020024,844.6824040742523,-1
2026-01-30,2026-01-30,DGC,xgboost,2025-12-31,20d,20,68.5,68.6,0.0014598540145984717,0.08053919672966003,0.0,0.07907934271506156,0.0014598540145984717,5416.934975981971,100.0,1,0,1,-0.26296535399182264,0.2644252080064211,18113.126748440696,-1
2026-02-02,2026-02-02,DGC,xgboost,2026-01-05,20d,20,65.5,67.3,0.027480916030534264,0.007422083523124456,0.0,0.020058832507409807,0.027480916030534264,72.99186273529703,100.0,1,0,1,-0.29524424359802026,0.3227251596285545,1174.3609975372437,-1
2026-02-03,2026-02-03,DGC,xgboost,2026-01-06,20d,20,63.0,67.9,0.07777777777777795,0.009229576215147972,0.0,0.06854820156262997,0.07777777777777795,88.13340200909549,100.0,1,0,1,-0.3078444297956493,0.38562220757342724,495.79998116583397,-1
2026-02-04,2026-02-04,DGC,xgboost,2026-01-07,20d,20,64.1,68.7,0.07176287051482078,0.06415461003780365,0.0,0.007608260477017126,0.07176287051482078,10.601945577756446,100.0,1,0,1,-0.28825227626027106,0.36001514677509183,501.673280614855,-1
2026-02-05,2026-02-05,DGC,xgboost,2026-01-08,20d,20,62.8,67.7,0.07802547770700641,0.04422839730978012,0.0,0.03379708039722629,0.07802547770700641,43.31544181522061,100.0,1,0,1,-0.3092828860536736,0.38730836376068,496.38704579940185,-1
2026-02-06,2026-02-06,DGC,xgboost,2026-01-09,20d,20,62.7,65.3,0.04146730462519921,-0.023186180740594864,0.0,0.06465348536579407,0.04146730462519921,155.91436663212704,100.0,-1,0,1,-0.31114040870138426,0.35260771332658347,850.3270625221871,-1
2026-02-09,2026-02-09,DGC,xgboost,2026-01-12,20d,20,63.7,67.2,0.05494505494505497,-0.03428427129983902,0.0,0.08922932624489399,0.05494505494505497,162.397373765707,100.0,-1,0,1,-0.29721977052074133,0.3521648254657963,640.9399823477489,-1
2026-02-10,2026-02-10,DGC,xgboost,2026-01-13,20d,20,63.1,68.0,0.07765451664025358,-0.011328061111271381,0.0,0.08898257775152496,0.07765451664025358,114.58776849226989,100.0,-1,0,1,-0.2841747022121385,0.36182921885239205,465.9474226446109,-1
2026-02-11,2026-02-11,DGC,xgboost,2026-01-14,20d,20,63.9,68.5,0.07198748043818459,-0.07373600453138351,0.0,0.1457234849695681,0.07198748043818459,202.42892803381326,100.0,-1,0,1,-0.28282828282828276,0.35481576326646735,492.88537549407147,-1
2026-02-12,2026-02-12,DGC,xgboost,2026-01-15,20d,20,67.3,67.8,0.007429420505200568,-0.11321699619293213,0.0,0.1206464166981327,0.007429420505200568,1623.900768756872,100.0,-1,0,1,-0.18798262548262545,0.19541204598782602,2630.2461389961477,-1
2026-02-13,2026-02-13,DGC,xgboost,2026-01-16,20d,20,66.0,68.4,0.036363636363636376,-0.08076312392950058,0.0,0.11712676029313696,0.036363636363636376,322.0985908061265,100.0,-1,0,1,-0.14430182808245817,0.18066546444609455,496.8300272267599,-1
2026-02-23,2026-02-23,DGC,xgboost,2026-01-19,20d,20,65.1,70.2,0.07834101382488501,-0.10384541749954224,0.0,0.18218643132442724,0.07834101382488501,232.55562116118003,100.0,-1,0,1,-0.09280936454849509,0.1711503783733801,218.46842415896103,-1
2026-02-24,2026-02-24,DGC,xgboost,2026-01-20,20d,20,64.5,75.1,0.16434108527131763,-0.14030510187149048,0.0,0.3046461871428081,0.16434108527131763,185.37433085576552,100.0,-1,0,1,-0.04103479036574498,0.2053758756370626,124.96928281689202,-1
2026-02-25,2026-02-25,DGC,xgboost,2026-01-21,20d,20,69.0,76.0,0.10144927536231885,-0.11961393058300018,0.0,0.22106320594531903,0.10144927536231885,217.90516014610017,100.0,-1,0,1,-0.034559955225968886,0.13600923058828773,134.0662415798836,-1
2026-02-26,2026-02-26,DGC,xgboost,2026-01-22,20d,20,73.8,73.6,-0.0027100271002710175,-0.15099561214447021,0.0,0.1482855850441992,0.0027100271002710175,5471.73808813092,100.0,-1,0,-1,0.07580174927113714,0.07851177637140816,2897.084548104945,1
2026-02-27,2026-02-27,DGC,xgboost,2026-01-23,20d,20,73.9,73.8,-0.0013531799729364913,-0.13715587556362152,0.0,0.13580269559068503,0.0013531799729364913,10035.819204150952,100.0,-1,0,-1,0.13692307692307693,0.13827625689601342,10218.615384614706,1
2026-03-02,2026-03-02,DGC,xgboost,2026-01-26,20d,20,68.8,75.3,0.09447674418604657,-0.19370833039283752,0.0,0.2881850745788841,0.09447674418604657,305.03281740041865,100.0,-1,0,1,0.06501547987616108,0.029461264309885493,31.183615146463396,1
2026-03-03,2026-03-03,DGC,xgboost,2026-01-27,20d,20,67.5,73.8,0.09333333333333327,-0.18840301036834717,0.0,0.28173634370168044,0.09333333333333327,301.86036825180065,100.0,-1,0,1,0.10837438423645329,0.015041050903120023,16.11541168191432,1
2026-03-04,2026-03-04,DGC,xgboost,2026-01-28,20d,20,68.1,70.9,0.04111600587371522,-0.18975414335727692,0.0,0.23087014923099214,0.04111600587371522,561.5091843796617,100.0,-1,0,1,0.1163934426229507,0.07527743674923548,183.08548009367587,1
2026-03-05,2026-03-05,DGC,xgboost,2026-01-29,20d,20,67.8,71.0,0.0471976401179941,-0.18456491827964783,0.0,0.23176255839764193,0.0471976401179941,491.04692060500383,100.0,-1,0,1,0.039877300613496924,0.007320339504497175,15.509969325153392,1
2026-03-06,2026-03-06,DGC,xgboost,2026-01-30,20d,20,68.6,73.1,0.06559766763848396,-0.22834765911102295,0.0,0.2939453267495069,0.06559766763848396,448.10332033369275,100.0,-1,0,1,0.0014598540145984717,0.06413781362388549,97.77453365774545,1
2026-03-09,2026-03-09,DGC,xgboost,2026-02-02,20d,20,67.3,71.0,0.054977711738484425,-0.21989041566848755,0.0,0.274868127406972,0.054977711738484425,499.96283714835687,100.0,-1,0,1,0.027480916030534264,0.02749679570795016,50.01444192283905,1
2026-03-10,2026-03-10,DGC,xgboost,2026-02-03,20d,20,67.9,75.9,0.11782032400589104,-0.18279817700386047,0.0,0.3006185010097515,0.11782032400589104,255.14995273202655,100.0,-1,0,1,0.07777777777777795,0.040042546228113096,33.986111111110986,1
2026-03-11,2026-03-11,DGC,xgboost,2026-02-04,20d,20,68.7,77.7,0.13100436681222716,-0.18097223341464996,0.0,0.3119766002268771,0.13100436681222716,238.1421381731827,100.0,-1,0,1,0.07176287051482078,0.05924149629740638,45.22100884035351,1
2026-03-12,2026-03-12,DGC,xgboost,2026-02-05,20d,20,67.7,80.9,0.1949778434268834,-0.14937463402748108,0.0,0.3443524774543645,0.1949778434268834,176.611081239852,100.0,-1,0,1,0.07802547770700641,0.116952365719877,59.98238756996719,1
2026-03-13,2026-03-13,DGC,xgboost,2026-02-06,20d,20,65.3,77.4,0.18529862174578882,-0.14592647552490234,0.0,0.33122509727069116,0.18529862174578882,178.7520566262489,100.0,-1,0,1,0.04146730462519921,0.1438313171205896,77.62136370226854,1
2026-03-16,2026-03-16,DGC,xgboost,2026-02-09,20d,20,67.2,73.9,0.09970238095238093,-0.133287712931633,0.0,0.23299009388401393,0.09970238095238093,233.68558670157822,100.0,-1,0,1,0.05494505494505497,0.04475732600732596,44.89092996555679,1
2026-03-17,2026-03-17,DGC,xgboost,2026-02-10,20d,20,68.0,68.8,0.0117647058823529,-0.15157417953014374,0.0,0.16333888541249664,0.0117647058823529,1388.3805260062263,100.0,-1,0,1,0.07765451664025358,0.06588981075790068,560.0633914421578,1
2026-03-18,2026-03-18,DGC,xgboost,2026-02-11,20d,20,68.5,64.0,-0.06569343065693434,-0.1527670919895172,0.0,0.08707366133258287,0.06569343065693434,132.54546225070942,100.0,-1,0,-1,0.07198748043818459,0.13768091109511893,209.58094244479204,1
